step,time,dt,m_liq,m_gas,m_sol,m_slag,E_liq,E_gas,E_sol,E_slag,P_arc,E_src_liq_arc,E_src_liq_rad,E_src_liq_chem,E_src_gas_arc,E_src_gas_rad,E_src_gas_chem,E_arc_direct_sol,E_arc_discarded,E_mc_deposit,m_melted,m_resolid,E_melt_from_solid,m_alpha_clip,E_slag_intercept,E_rad_sol,E_rad_wall,E_conv_defect,E_wall_conv,E_chem_sol,E_mc_lost,E_out_conv,E_gas_abs,E_mass_liq,m_ecs_in,E_ecs_in,m_flux_in,E_flux_in,m_fe_yield,m_fe_return,E_slag_ox,E_slag_red,E_rad_foam,E_iph_sol,E_iph_gas,E_iph_liq
31510, 3.151000000E+02, 1.000000000E-02, 1.105172861E-01, 1.422375265E+02, 6.568007494E+04, 0.000000000E+00, 9.714336762E+04, 2.393092724E+07, 1.175618945E+10, 0.000000000E+00, 8.539879602E+07, 1.606561292E+01,-2.991697920E-01, 0.000000000E+00, 2.856409342E+06,-1.286453361E+03, 0.000000000E+00, 8.580894482E+05, 0.000000000E+00, 5.120401476E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.094497175E+04, 1.490016783E+04,-3.005291697E+06, 0.000000000E+00, 0.000000000E+00, 5.554514376E+05,-2.700299272E+09,-9.931846129E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.434818319E+05,-8.423808310E+05,-1.101000912E+03
31515, 3.151500000E+02, 1.000000000E-02, 1.105172861E-01, 1.422375325E+02, 6.568007494E+04, 0.000000000E+00, 9.714315284E+04, 2.393092699E+07, 1.175619307E+10, 0.000000000E+00, 8.539746905E+07, 1.606501185E+01,-2.991679387E-01, 0.000000000E+00, 2.854083496E+06,-1.286479852E+03, 0.000000000E+00, 8.580802804E+05, 0.000000000E+00, 5.097548951E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.094494524E+04, 1.490015689E+04,-3.005916282E+06, 0.000000000E+00, 0.000000000E+00, 5.577201028E+05,-2.700298404E+09,-7.031307473E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.435132369E+05,-8.424122406E+05,-1.100996316E+03
31520, 3.152000000E+02, 1.000000000E-02, 1.105172861E-01, 1.422375438E+02, 6.568007494E+04, 0.000000000E+00, 9.714293669E+04, 2.393092291E+07, 1.175619671E+10, 0.000000000E+00, 8.539614208E+07, 1.606441079E+01,-2.991660681E-01, 0.000000000E+00, 2.856098737E+06,-1.286529164E+03, 0.000000000E+00, 8.580711126E+05, 0.000000000E+00, 5.118107285E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.094491234E+04, 1.490014864E+04,-3.007712202E+06, 0.000000000E+00, 0.000000000E+00, 5.556476823E+05,-2.700297537E+09,-4.541737800E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.434857226E+05,-8.423847309E+05,-1.100991740E+03
31525, 3.152500000E+02, 1.000000000E-02, 1.105172861E-01, 1.422375217E+02, 6.568007494E+04, 0.000000000E+00, 9.714271913E+04, 2.393092831E+07, 1.175620033E+10, 0.000000000E+00, 8.539481513E+07, 1.606380973E+01,-2.991641874E-01, 0.000000000E+00, 2.853772969E+06,-1.286565762E+03, 0.000000000E+00, 8.580619450E+05, 0.000000000E+00, 5.095255540E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.094488428E+04, 1.490013800E+04,-3.002859895E+06, 0.000000000E+00, 0.000000000E+00, 5.579162699E+05,-2.700296669E+09, 4.941762166E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.434973525E+05,-8.423963654E+05,-1.100987092E+03
31530, 3.153000000E+02, 1.000000000E-02, 1.105172861E-01, 1.422375361E+02, 6.568007494E+04, 0.000000000E+00, 9.714250032E+04, 2.393092489E+07, 1.175620396E+10, 0.000000000E+00, 8.539348818E+07, 1.606320867E+01,-2.991622900E-01, 0.000000000E+00, 2.853653364E+06,-1.286608880E+03, 0.000000000E+00, 8.580527774E+05, 0.000000000E+00, 5.094465412E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.094485218E+04, 1.490012909E+04,-3.006301883E+06, 0.000000000E+00, 0.000000000E+00, 5.579786958E+05,-2.700295801E+09,-3.882117974E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.434828359E+05,-8.423818533E+05,-1.100982572E+03
31535, 3.153500000E+02, 1.000000000E-02, 1.105172861E-01, 1.422375470E+02, 6.568007494E+04, 0.000000000E+00, 9.714228016E+04, 2.393092209E+07, 1.175620758E+10, 0.000000000E+00, 8.539216125E+07, 1.606260762E+01,-2.991603810E-01, 0.000000000E+00, 2.865061636E+06,-1.286649506E+03, 0.000000000E+00, 8.580436098E+05, 0.000000000E+00, 5.208954047E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.094482162E+04, 1.490011936E+04,-3.019128123E+06, 0.000000000E+00, 0.000000000E+00, 5.465132455E+05,-2.700294934E+09,-3.266179840E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.434807284E+05,-8.423797504E+05,-1.100977940E+03
31540, 3.154000000E+02, 1.000000000E-02, 1.105172861E-01, 1.422375427E+02, 6.568007494E+04, 0.000000000E+00, 9.714205853E+04, 2.393092340E+07, 1.175621116E+10, 0.000000000E+00, 8.539083432E+07, 1.606200657E+01,-2.991584616E-01, 0.000000000E+00, 2.849357880E+06,-1.286681111E+03, 0.000000000E+00, 8.580344424E+05, 0.000000000E+00, 5.052322410E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.094479347E+04, 1.490010820E+04,-3.000821043E+06, 0.000000000E+00, 0.000000000E+00, 5.621598226E+05,-2.700294066E+09, 8.449634640E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.435043046E+05,-8.424033315E+05,-1.100973149E+03
31545, 3.154500000E+02, 1.000000000E-02, 1.105172861E-01, 1.422375052E+02, 6.568007494E+04, 0.000000000E+00, 9.714183559E+04, 2.393093078E+07, 1.175621478E+10, 0.000000000E+00, 8.538950741E+07, 1.606140553E+01,-2.991565243E-01, 0.000000000E+00, 2.856567585E+06,-1.286738012E+03, 0.000000000E+00, 8.580252750E+05, 0.000000000E+00, 5.124825369E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.094475941E+04, 1.490009956E+04,-3.005735821E+06, 0.000000000E+00, 0.000000000E+00, 5.548929402E+05,-2.700293199E+09, 6.912929268E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.434640200E+05,-8.423630515E+05,-1.100968508E+03
31550, 3.155000000E+02, 1.000000000E-02, 1.105172861E-01, 1.422375459E+02, 6.568007494E+04, 0.000000000E+00, 9.714161143E+04, 2.393092227E+07, 1.175621836E+10, 0.000000000E+00, 8.538818050E+07, 1.606080449E+01,-2.991545757E-01, 0.000000000E+00, 2.864702138E+06,-1.286765412E+03, 0.000000000E+00, 8.580161076E+05, 0.000000000E+00, 5.206576815E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.094472972E+04, 1.490008894E+04,-3.021973536E+06, 0.000000000E+00, 0.000000000E+00, 5.467012093E+05,-2.700292331E+09,-8.976270678E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.434872863E+05,-8.423863224E+05,-1.100963915E+03
31555, 3.155500000E+02, 1.000000000E-02, 1.105172861E-01, 1.422375595E+02, 6.568007494E+04, 0.000000000E+00, 9.714138576E+04, 2.393091862E+07, 1.175622193E+10, 0.000000000E+00, 8.538685361E+07, 1.606020346E+01,-2.991526165E-01, 0.000000000E+00, 2.847504810E+06,-1.286803073E+03, 0.000000000E+00, 8.580069404E+05, 0.000000000E+00, 5.035009444E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.094469949E+04, 1.490007816E+04,-3.003481733E+06, 0.000000000E+00, 0.000000000E+00, 5.638413601E+05,-2.700291464E+09,-4.117031641E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.434974270E+05,-8.423964680E+05,-1.100959022E+03
31560, 3.156000000E+02, 1.000000000E-02, 1.105172861E-01, 1.422375555E+02, 6.568007494E+04, 0.000000000E+00, 9.714115858E+04, 2.393092001E+07, 1.175622546E+10, 0.000000000E+00, 8.538552672E+07, 1.605960243E+01,-2.991506444E-01, 0.000000000E+00, 2.853006512E+06,-1.286837639E+03, 0.000000000E+00, 8.579977732E+05, 0.000000000E+00, 5.090432365E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.094467002E+04, 1.490006669E+04,-3.007805608E+06, 0.000000000E+00, 0.000000000E+00, 5.582824819E+05,-2.700290596E+09, 9.125839251E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.435161089E+05,-8.424151548E+05,-1.100954097E+03
31565, 3.156500000E+02, 1.000000000E-02, 1.105172861E-01, 1.422375224E+02, 6.568007494E+04, 0.000000000E+00, 9.714093012E+04, 2.393092611E+07, 1.175622904E+10, 0.000000000E+00, 8.538419985E+07, 1.605900140E+01,-2.991486532E-01, 0.000000000E+00, 2.859361854E+06,-1.286899859E+03, 0.000000000E+00, 8.579886061E+05, 0.000000000E+00, 5.154391694E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.094463386E+04, 1.490005819E+04,-3.010755385E+06, 0.000000000E+00, 0.000000000E+00, 5.518699630E+05,-2.700289729E+09, 5.629300128E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.434636105E+05,-8.423626611E+05,-1.100949380E+03
31570, 3.157000000E+02, 1.000000000E-02, 1.105172861E-01, 1.422375189E+02, 6.568007494E+04, 0.000000000E+00, 9.714070054E+04, 2.393092694E+07, 1.175623262E+10, 0.000000000E+00, 8.538287298E+07, 1.605840038E+01,-2.991466496E-01, 0.000000000E+00, 2.848782600E+06,-1.286939447E+03, 0.000000000E+00, 8.579794390E+05, 0.000000000E+00, 5.049005048E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.094460209E+04, 1.490004773E+04,-3.003759723E+06, 0.000000000E+00, 0.000000000E+00, 5.623920418E+05,-2.700288861E+09, 3.545565852E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.434619223E+05,-8.423609775E+05,-1.100944789E+03
31575, 3.157500000E+02, 1.000000000E-02, 1.105172861E-01, 1.422375890E+02, 6.568007494E+04, 0.000000000E+00, 9.714046958E+04, 2.393091139E+07, 1.175623614E+10, 0.000000000E+00, 8.538154613E+07, 1.605779937E+01,-2.991446369E-01, 0.000000000E+00, 2.849872633E+06,-1.286962866E+03, 0.000000000E+00, 8.579702721E+05, 0.000000000E+00, 5.060311277E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.094457217E+04, 1.490003629E+04,-3.013035168E+06, 0.000000000E+00, 0.000000000E+00, 5.612448331E+05,-2.700287994E+09,-1.601964002E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.434987097E+05,-8.423977698E+05,-1.100939931E+03
31580, 3.158000000E+02, 1.000000000E-02, 1.105172861E-01, 1.422375179E+02, 6.568007494E+04, 0.000000000E+00, 9.714023705E+04, 2.393092647E+07, 1.175623968E+10, 0.000000000E+00, 8.538021928E+07, 1.605719836E+01,-2.991426121E-01, 0.000000000E+00, 2.853950864E+06,-1.287019600E+03, 0.000000000E+00, 8.579611051E+05, 0.000000000E+00, 5.101499477E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.094453986E+04, 1.490002545E+04,-3.003934894E+06, 0.000000000E+00, 0.000000000E+00, 5.571094275E+05,-2.700287126E+09, 1.460418097E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.434773703E+05,-8.423764355E+05,-1.100934832E+03
31585, 3.158500000E+02, 1.000000000E-02, 1.105172861E-01, 1.422375695E+02, 6.568007494E+04, 0.000000000E+00, 9.714000336E+04, 2.393091562E+07, 1.175624320E+10, 0.000000000E+00, 8.537889245E+07, 1.605659735E+01,-2.991405704E-01, 0.000000000E+00, 2.852194791E+06,-1.287048932E+03, 0.000000000E+00, 8.579519383E+05, 0.000000000E+00, 5.084344639E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.094450738E+04, 1.490001463E+04,-3.012952559E+06, 0.000000000E+00, 0.000000000E+00, 5.588083258E+05,-2.700286258E+09,-1.132863149E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.434932435E+05,-8.423923134E+05,-1.100930139E+03
31590, 3.159000000E+02, 1.000000000E-02, 1.105172861E-01, 1.422375778E+02, 6.568007494E+04, 0.000000000E+00, 9.713976824E+04, 2.393091277E+07, 1.175624671E+10, 0.000000000E+00, 8.537756562E+07, 1.605599635E+01,-2.991385173E-01, 0.000000000E+00, 2.855917181E+06,-1.287096431E+03, 0.000000000E+00, 8.579427715E+05, 0.000000000E+00, 5.121974425E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.094447420E+04, 1.490000390E+04,-3.014533208E+06, 0.000000000E+00, 0.000000000E+00, 5.550287619E+05,-2.700285391E+09,-3.331075754E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.434823603E+05,-8.423814351E+05,-1.100925149E+03
31595, 3.159500000E+02, 1.000000000E-02, 1.105172861E-01, 1.422375844E+02, 6.568007494E+04, 0.000000000E+00, 9.713953162E+04, 2.393091185E+07, 1.175625019E+10, 0.000000000E+00, 8.537623881E+07, 1.605539535E+01,-2.991364537E-01, 0.000000000E+00, 2.852097773E+06,-1.287127585E+03, 0.000000000E+00, 8.579336048E+05, 0.000000000E+00, 5.084186232E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.094444399E+04, 1.489999155E+04,-3.011510476E+06, 0.000000000E+00, 0.000000000E+00, 5.587909959E+05,-2.700284523E+09,-1.392033332E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.435117770E+05,-8.424108569E+05,-1.100920059E+03
31600, 3.160000000E+02, 1.000000000E-02, 1.105172861E-01, 1.422375700E+02, 6.568007494E+04, 0.000000000E+00, 9.713929352E+04, 2.393091486E+07, 1.175625366E+10, 0.000000000E+00, 8.537491200E+07, 1.605479436E+01,-2.991343747E-01, 0.000000000E+00, 2.850128348E+06,-1.287172071E+03, 0.000000000E+00, 8.579244382E+05, 0.000000000E+00, 5.064897863E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.094441060E+04, 1.489998026E+04,-3.007556003E+06, 0.000000000E+00, 0.000000000E+00, 5.607032477E+05,-2.700283656E+09, 2.527612371E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.435083384E+05,-8.424074235E+05,-1.100914961E+03
31605, 3.160500000E+02, 1.000000000E-02, 1.105172861E-01, 1.422375667E+02, 6.568007494E+04, 0.000000000E+00, 9.713905407E+04, 2.393091517E+07, 1.175625714E+10, 0.000000000E+00, 8.537358521E+07, 1.605419337E+01,-2.991322799E-01, 0.000000000E+00, 2.857621296E+06,-1.287218609E+03, 0.000000000E+00, 8.579152716E+05, 0.000000000E+00, 5.140233218E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.094437586E+04, 1.489996948E+04,-3.016442931E+06, 0.000000000E+00, 0.000000000E+00, 5.531531272E+05,-2.700282788E+09,-1.748465600E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.434961118E+05,-8.423952018E+05,-1.100909968E+03
31610, 3.161000000E+02, 1.000000000E-02, 1.105172861E-01, 1.422375888E+02, 6.568007494E+04, 0.000000000E+00, 9.713881334E+04, 2.393090977E+07, 1.175626061E+10, 0.000000000E+00, 8.537225842E+07, 1.605359239E+01,-2.991301714E-01, 0.000000000E+00, 2.855936383E+06,-1.287261449E+03, 0.000000000E+00, 8.579061051E+05, 0.000000000E+00, 5.123789967E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.094434159E+04, 1.489995839E+04,-3.017617544E+06, 0.000000000E+00, 0.000000000E+00, 5.547808675E+05,-2.700281921E+09,-5.889600263E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.434913028E+05,-8.423903978E+05,-1.100905018E+03
31615, 3.161500000E+02, 1.000000000E-02, 1.105172861E-01, 1.422375685E+02, 6.568007494E+04, 0.000000000E+00, 9.713857128E+04, 2.393091363E+07, 1.175626409E+10, 0.000000000E+00, 8.537093165E+07, 1.605299141E+01,-2.991280501E-01, 0.000000000E+00, 2.852686441E+06,-1.287312754E+03, 0.000000000E+00, 8.578969387E+05, 0.000000000E+00, 5.091696416E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.094430705E+04, 1.489994731E+04,-3.009851658E+06, 0.000000000E+00, 0.000000000E+00, 5.579736379E+05,-2.700281053E+09, 3.375870687E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.434738092E+05,-8.423729092E+05,-1.100900001E+03
31620, 3.162000000E+02, 1.000000000E-02, 1.105172861E-01, 1.422375890E+02, 6.568007494E+04, 0.000000000E+00, 9.713832801E+04, 2.393090919E+07, 1.175626755E+10, 0.000000000E+00, 8.536960488E+07, 1.605239043E+01,-2.991259156E-01, 0.000000000E+00, 2.858258144E+06,-1.287350927E+03, 0.000000000E+00, 8.578877723E+05, 0.000000000E+00, 5.147819313E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.094427340E+04, 1.489993575E+04,-3.021179039E+06, 0.000000000E+00, 0.000000000E+00, 5.523447635E+05,-2.700280186E+09,-4.925274591E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.434800205E+05,-8.423791255E+05,-1.100895066E+03
31625, 3.162500000E+02, 1.000000000E-02, 1.105172861E-01, 1.422375950E+02, 6.568007494E+04, 0.000000000E+00, 9.713808326E+04, 2.393090790E+07, 1.175627099E+10, 0.000000000E+00, 8.536827813E+07, 1.605178946E+01,-2.991237714E-01, 0.000000000E+00, 2.860343807E+06,-1.287388360E+03, 0.000000000E+00, 8.578786061E+05, 0.000000000E+00, 5.169081814E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.094424086E+04, 1.489992341E+04,-3.021417222E+06, 0.000000000E+00, 0.000000000E+00, 5.502019289E+05,-2.700279318E+09,-1.776784263E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.434973818E+05,-8.423964920E+05,-1.100889850E+03
31630, 3.163000000E+02, 1.000000000E-02, 1.105172861E-01, 1.422375784E+02, 6.568007494E+04, 0.000000000E+00, 9.713783721E+04, 2.393091069E+07, 1.175627444E+10, 0.000000000E+00, 8.536695138E+07, 1.605118850E+01,-2.991216106E-01, 0.000000000E+00, 2.857520683E+06,-1.287442176E+03, 0.000000000E+00, 8.578694398E+05, 0.000000000E+00, 5.141256429E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.094420454E+04, 1.489991250E+04,-3.017141842E+06, 0.000000000E+00, 0.000000000E+00, 5.529678831E+05,-2.700278451E+09, 2.305846151E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.434715451E+05,-8.423706603E+05,-1.100884787E+03
31635, 3.163500000E+02, 1.000000000E-02, 1.105172861E-01, 1.422376056E+02, 6.568007494E+04, 0.000000000E+00, 9.713758993E+04, 2.393090478E+07, 1.175627787E+10, 0.000000000E+00, 8.536562465E+07, 1.605058753E+01,-2.991194380E-01, 0.000000000E+00, 2.851283054E+06,-1.287477313E+03, 0.000000000E+00, 8.578602737E+05, 0.000000000E+00, 5.079286002E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.094417112E+04, 1.489990024E+04,-3.015749507E+06, 0.000000000E+00, 0.000000000E+00, 5.591483416E+05,-2.700277583E+09,-6.397385215E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.434865222E+05,-8.423856425E+05,-1.100879758E+03
31640, 3.164000000E+02, 1.000000000E-02, 1.105172861E-01, 1.422376053E+02, 6.568007494E+04, 0.000000000E+00, 9.713734116E+04, 2.393090498E+07, 1.175628128E+10, 0.000000000E+00, 8.536429792E+07, 1.604998658E+01,-2.991172550E-01, 0.000000000E+00, 2.855716232E+06,-1.287517961E+03, 0.000000000E+00, 8.578511076E+05, 0.000000000E+00, 5.124023643E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.094413763E+04, 1.489988773E+04,-3.018980086E+06, 0.000000000E+00, 0.000000000E+00, 5.546579933E+05,-2.700276716E+09,-2.935463037E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.434986219E+05,-8.423977474E+05,-1.100874460E+03
31645, 3.164500000E+02, 1.000000000E-02, 1.105172861E-01, 1.422376044E+02, 6.568007494E+04, 0.000000000E+00, 9.713709100E+04, 2.393090479E+07, 1.175628468E+10, 0.000000000E+00, 8.536297121E+07, 1.604938563E+01,-2.991150569E-01, 0.000000000E+00, 2.860149302E+06,-1.287563866E+03, 0.000000000E+00, 8.578419416E+05, 0.000000000E+00, 5.168760194E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.094410206E+04, 1.489987589E+04,-3.022470320E+06, 0.000000000E+00, 0.000000000E+00, 5.501677542E+05,-2.700275848E+09,-6.840369187E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.434935752E+05,-8.423927059E+05,-1.100869229E+03
31650, 3.165000000E+02, 1.000000000E-02, 1.105172861E-01, 1.422376167E+02, 6.568007494E+04, 0.000000000E+00, 9.713683956E+04, 2.393090168E+07, 1.175628808E+10, 0.000000000E+00, 8.536164450E+07, 1.604878468E+01,-2.991128448E-01, 0.000000000E+00, 2.858108879E+06,-1.287608653E+03, 0.000000000E+00, 8.578327757E+05, 0.000000000E+00, 5.148761818E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.094406647E+04, 1.489986387E+04,-3.022691017E+06, 0.000000000E+00, 0.000000000E+00, 5.521510080E+05,-2.700274981E+09,-3.605194091E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.434882864E+05,-8.423874224E+05,-1.100864078E+03
