step,time,dt,m_liq,m_gas,m_sol,m_slag,E_liq,E_gas,E_sol,E_slag,P_arc,E_src_liq_arc,E_src_liq_rad,E_src_liq_chem,E_src_gas_arc,E_src_gas_rad,E_src_gas_chem,E_arc_direct_sol,E_arc_discarded,E_mc_deposit,m_melted,m_resolid,E_melt_from_solid,m_alpha_clip,E_slag_intercept,E_rad_sol,E_rad_wall,E_conv_defect,E_wall_conv,E_chem_sol,E_mc_lost,E_out_conv,E_gas_abs,E_mass_liq,m_ecs_in,E_ecs_in
1173, 6.172000000E+00, 1.000000000E-03, 0.000000000E+00, 1.011920528E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 1.697696471E+07, 7.097798108E+10, 0.000000000E+00, 8.256789200E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.868065299E+04,-5.234177019E+03, 0.000000000E+00, 2.064197300E+04, 0.000000000E+00, 7.396706992E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.969621329E+03, 2.197931816E+03,-1.272094457E+04, 0.000000000E+00, 0.000000000E+00, 1.324526601E+04, 3.286617280E+04, 2.626085147E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
1174, 6.173000000E+00, 1.000000000E-03, 0.000000000E+00, 1.011498290E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 1.700338230E+07, 7.097800903E+10, 0.000000000E+00, 8.256790300E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.888019858E+04,-5.271268473E+03, 0.000000000E+00, 2.064197575E+04, 0.000000000E+00, 7.596247076E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.992241607E+03, 2.213494686E+03,-1.266371049E+04, 0.000000000E+00, 0.000000000E+00, 1.304572867E+04, 3.284502020E+04, 2.634606309E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
1175, 6.174000000E+00, 1.000000000E-03, 0.000000000E+00, 1.011084079E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 1.702945120E+07, 7.097803721E+10, 0.000000000E+00, 8.256791400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.861185937E+04,-5.310788073E+03, 0.000000000E+00, 2.064197850E+04, 0.000000000E+00, 7.327902368E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.014690435E+03, 2.228777655E+03,-1.249936562E+04, 0.000000000E+00, 0.000000000E+00, 1.331407613E+04, 3.283317164E+04, 2.600079900E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
1176, 6.175000000E+00, 1.000000000E-03, 0.000000000E+00, 1.010664621E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 1.705609531E+07, 7.097806506E+10, 0.000000000E+00, 8.256792500E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.893525688E+04,-5.347421760E+03, 0.000000000E+00, 2.064198125E+04, 0.000000000E+00, 7.651294383E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.036140490E+03, 2.244231915E+03,-1.256562479E+04, 0.000000000E+00, 0.000000000E+00, 1.299068687E+04, 3.281232314E+04, 2.657323955E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
1177, 6.176000000E+00, 1.000000000E-03, 0.000000000E+00, 1.010246407E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 1.708249214E+07, 7.097809305E+10, 0.000000000E+00, 8.256793600E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.881829216E+04,-5.386359216E+03, 0.000000000E+00, 2.064198400E+04, 0.000000000E+00, 7.534324160E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.058815564E+03, 2.259859062E+03,-1.253878768E+04, 0.000000000E+00, 0.000000000E+00, 1.310765984E+04, 3.277865075E+04, 2.632242227E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
1178, 6.177000000E+00, 1.000000000E-03, 0.000000000E+00, 1.009830362E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 1.710877573E+07, 7.097812104E+10, 0.000000000E+00, 8.256794700E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.874949204E+04,-5.422442018E+03, 0.000000000E+00, 2.064198675E+04, 0.000000000E+00, 7.465518541E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.081835271E+03, 2.275386811E+03,-1.257850195E+04, 0.000000000E+00, 0.000000000E+00, 1.317646821E+04, 3.273843892E+04, 2.621224095E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
1179, 6.178000000E+00, 1.000000000E-03, 0.000000000E+00, 1.009412195E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 1.713510988E+07, 7.097814921E+10, 0.000000000E+00, 8.256795800E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.891463445E+04,-5.460387087E+03, 0.000000000E+00, 2.064198950E+04, 0.000000000E+00, 7.630655452E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.103307243E+03, 2.290507443E+03,-1.248773835E+04, 0.000000000E+00, 0.000000000E+00, 1.301133405E+04, 3.270002948E+04, 2.626167317E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
1180, 6.179000000E+00, 1.000000000E-03, 0.000000000E+00, 1.008996010E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 1.716133127E+07, 7.097817737E+10, 0.000000000E+00, 8.256796900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.888023765E+04,-5.495379557E+03, 0.000000000E+00, 2.064199225E+04, 0.000000000E+00, 7.596253148E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.125556101E+03, 2.305704411E+03,-1.256764569E+04, 0.000000000E+00, 0.000000000E+00, 1.304573910E+04, 3.266325096E+04, 2.615238727E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
1181, 6.180000000E+00, 1.000000000E-03, 0.000000000E+00, 1.008581940E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 1.718733027E+07, 7.097820578E+10, 0.000000000E+00, 8.256798000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.885960216E+04,-5.531472853E+03, 0.000000000E+00, 2.064199500E+04, 0.000000000E+00, 7.575612165E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.146531785E+03, 2.320416380E+03,-1.249548093E+04, 0.000000000E+00, 0.000000000E+00, 1.306638283E+04, 3.263441228E+04, 2.592867590E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
1182, 6.181000000E+00, 1.000000000E-03, 0.000000000E+00, 1.008165987E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 1.721373103E+07, 7.097823384E+10, 0.000000000E+00, 8.256799100E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.901786399E+04,-5.567773166E+03, 0.000000000E+00, 2.064199775E+04, 0.000000000E+00, 7.733868490E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.167561030E+03, 2.334959842E+03,-1.261248393E+04, 0.000000000E+00, 0.000000000E+00, 1.290812926E+04, 3.261349506E+04, 2.632833253E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
1183, 6.182000000E+00, 1.000000000E-03, 0.000000000E+00, 1.007751565E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 1.723995774E+07, 7.097826183E+10, 0.000000000E+00, 8.256800200E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.876328585E+04,-5.606539290E+03, 0.000000000E+00, 2.064200050E+04, 0.000000000E+00, 7.479284848E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.189763538E+03, 2.349950269E+03,-1.255757782E+04, 0.000000000E+00, 0.000000000E+00, 1.316271565E+04, 3.257980673E+04, 2.615875244E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
1184, 6.183000000E+00, 1.000000000E-03, 0.000000000E+00, 1.007331743E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 1.726629671E+07, 7.097829007E+10, 0.000000000E+00, 8.256801300E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.904539972E+04,-5.645456711E+03, 0.000000000E+00, 2.064200325E+04, 0.000000000E+00, 7.761393222E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.212436558E+03, 2.365138790E+03,-1.246631153E+04, 0.000000000E+00, 0.000000000E+00, 1.288061003E+04, 3.255333908E+04, 2.626903372E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
1185, 6.184000000E+00, 1.000000000E-03, 0.000000000E+00, 1.006919727E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 1.729233539E+07, 7.097831826E+10, 0.000000000E+00, 8.256802400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.883898620E+04,-5.681143909E+03, 0.000000000E+00, 2.064200600E+04, 0.000000000E+00, 7.554974196E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.234792155E+03, 2.380308639E+03,-1.262080601E+04, 0.000000000E+00, 0.000000000E+00, 1.308703180E+04, 3.253449613E+04, 2.597102777E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
1186, 6.185000000E+00, 1.000000000E-03, 0.000000000E+00, 1.006503405E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 1.731873910E+07, 7.097834644E+10, 0.000000000E+00, 8.256803500E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.907293547E+04,-5.718347861E+03, 0.000000000E+00, 2.064200875E+04, 0.000000000E+00, 7.788917968E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.257058298E+03, 2.395321945E+03,-1.245377618E+04, 0.000000000E+00, 0.000000000E+00, 1.285309078E+04, 3.251585186E+04, 2.633230845E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
1187, 6.186000000E+00, 1.000000000E-03, 0.000000000E+00, 1.006091414E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 1.734486497E+07, 7.097837469E+10, 0.000000000E+00, 8.256804600E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.890092524E+04,-5.754610514E+03, 0.000000000E+00, 2.064201150E+04, 0.000000000E+00, 7.616902243E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.279755197E+03, 2.410099454E+03,-1.249688795E+04, 0.000000000E+00, 0.000000000E+00, 1.302510926E+04, 3.250165892E+04, 2.605556147E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
1188, 6.187000000E+00, 1.000000000E-03, 0.000000000E+00, 1.005679755E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 1.737094589E+07, 7.097840298E+10, 0.000000000E+00, 8.256805700E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.890093176E+04,-5.789606033E+03, 0.000000000E+00, 2.064201425E+04, 0.000000000E+00, 7.616903258E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.301534197E+03, 2.424626425E+03,-1.248654296E+04, 0.000000000E+00, 0.000000000E+00, 1.302511099E+04, 3.248515059E+04, 2.601175167E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
1189, 6.188000000E+00, 1.000000000E-03, 0.000000000E+00, 1.005279474E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 1.739648379E+07, 7.097843119E+10, 0.000000000E+00, 8.256806800E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.837800718E+04,-5.825710718E+03, 0.000000000E+00, 2.064201700E+04, 0.000000000E+00, 7.093973176E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.322475614E+03, 2.438876189E+03,-1.256988059E+04, 0.000000000E+00, 0.000000000E+00, 1.354804382E+04, 3.245876525E+04, 2.547217432E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
1190, 6.189000000E+00, 1.000000000E-03, 0.000000000E+00, 1.004872373E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 1.742233225E+07, 7.097845954E+10, 0.000000000E+00, 8.256807900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.878397334E+04,-5.860106091E+03, 0.000000000E+00, 2.064201975E+04, 0.000000000E+00, 7.499933842E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.344416885E+03, 2.453278987E+03,-1.250634653E+04, 0.000000000E+00, 0.000000000E+00, 1.314208591E+04, 3.241853619E+04, 2.577867681E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
1191, 6.190000000E+00, 1.000000000E-03, 0.000000000E+00, 1.004465661E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 1.744801171E+07, 7.097848782E+10, 0.000000000E+00, 8.256809000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.875645714E+04,-5.891301712E+03, 0.000000000E+00, 2.064202250E+04, 0.000000000E+00, 7.472412145E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.365172951E+03, 2.467259254E+03,-1.272314820E+04, 0.000000000E+00, 0.000000000E+00, 1.316961036E+04, 3.238030749E+04, 2.561503376E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
1192, 6.191000000E+00, 1.000000000E-03, 0.000000000E+00, 1.004059644E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 1.747376523E+07, 7.097851625E+10, 0.000000000E+00, 8.256810100E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.882527039E+04,-5.929179145E+03, 0.000000000E+00, 2.064202525E+04, 0.000000000E+00, 7.541219891E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.383604357E+03, 2.480795260E+03,-1.254415980E+04, 0.000000000E+00, 0.000000000E+00, 1.310080536E+04, 3.234873242E+04, 2.568505934E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
1193, 6.192000000E+00, 1.000000000E-03, 0.000000000E+00, 1.003655064E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 1.749968751E+07, 7.097854490E+10, 0.000000000E+00, 8.256811200E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.893536771E+04,-5.967232504E+03, 0.000000000E+00, 2.064202800E+04, 0.000000000E+00, 7.651311712E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.404945057E+03, 2.495076214E+03,-1.222870056E+04, 0.000000000E+00, 0.000000000E+00, 1.299071629E+04, 3.233592368E+04, 2.585057772E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
1194, 6.193000000E+00, 1.000000000E-03, 0.000000000E+00, 1.003248526E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 1.752577288E+07, 7.097857336E+10, 0.000000000E+00, 8.256812300E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.894225491E+04,-6.003432131E+03, 0.000000000E+00, 2.064203075E+04, 0.000000000E+00, 7.658193408E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.427456813E+03, 2.509434719E+03,-1.227074242E+04, 0.000000000E+00, 0.000000000E+00, 1.298383734E+04, 3.233044737E+04, 2.601560329E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
1195, 6.194000000E+00, 1.000000000E-03, 0.000000000E+00, 1.002842555E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 1.755185252E+07, 7.097860178E+10, 0.000000000E+00, 8.256813400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.894226143E+04,-6.043395355E+03, 0.000000000E+00, 2.064203350E+04, 0.000000000E+00, 7.658194428E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.450773936E+03, 2.523987211E+03,-1.229635731E+04, 0.000000000E+00, 0.000000000E+00, 1.298383907E+04, 3.230267609E+04, 2.600791532E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
1196, 6.195000000E+00, 1.000000000E-03, 0.000000000E+00, 1.002435102E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 1.757774097E+07, 7.097863036E+10, 0.000000000E+00, 8.256814500E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.893538727E+04,-6.080010245E+03, 0.000000000E+00, 2.064203625E+04, 0.000000000E+00, 7.651314770E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.475366039E+03, 2.538456605E+03,-1.230272100E+04, 0.000000000E+00, 0.000000000E+00, 1.299072148E+04, 3.226617059E+04, 2.582055410E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
1197, 6.196000000E+00, 1.000000000E-03, 0.000000000E+00, 1.002031390E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 1.760355306E+07, 7.097865901E+10, 0.000000000E+00, 8.256815600E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.888722903E+04,-6.117042958E+03, 0.000000000E+00, 2.064203900E+04, 0.000000000E+00, 7.603151032E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.497213538E+03, 2.552539706E+03,-1.224794130E+04, 0.000000000E+00, 0.000000000E+00, 1.303888797E+04, 3.224113898E+04, 2.574278718E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
1198, 6.197000000E+00, 1.000000000E-03, 0.000000000E+00, 1.001625218E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 1.762955221E+07, 7.097868754E+10, 0.000000000E+00, 8.256816700E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.904549120E+04,-6.149197842E+03, 0.000000000E+00, 2.064204175E+04, 0.000000000E+00, 7.761407698E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.519402337E+03, 2.566759358E+03,-1.234056516E+04, 0.000000000E+00, 0.000000000E+00, 1.288063405E+04, 3.222336321E+04, 2.592909278E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
1199, 6.198000000E+00, 1.000000000E-03, 0.000000000E+00, 1.001228215E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 1.765497629E+07, 7.097871613E+10, 0.000000000E+00, 8.256817800E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.857761139E+04,-6.182017669E+03, 0.000000000E+00, 2.064204450E+04, 0.000000000E+00, 7.293522390E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.540363806E+03, 2.580365842E+03,-1.236774278E+04, 0.000000000E+00, 0.000000000E+00, 1.334852211E+04, 3.219471739E+04, 2.535907638E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
1200, 6.199000000E+00, 1.000000000E-03, 0.000000000E+00, 1.000830455E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 1.768045917E+07, 7.097874466E+10, 0.000000000E+00, 8.256818900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.859137923E+04,-6.213869982E+03, 0.000000000E+00, 2.064204725E+04, 0.000000000E+00, 7.307284726E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.559131984E+03, 2.593427234E+03,-1.236697889E+04, 0.000000000E+00, 0.000000000E+00, 1.333476252E+04, 3.215687440E+04, 2.541800423E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
1201, 6.200000000E+00, 1.000000000E-03, 0.000000000E+00, 1.000423695E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 1.770615182E+07, 7.097877343E+10, 0.000000000E+00, 8.256820000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.894230055E+04,-6.246122175E+03, 0.000000000E+00, 2.064205000E+04, 0.000000000E+00, 7.658200550E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.578724005E+03, 2.606663082E+03,-1.225349183E+04, 0.000000000E+00, 0.000000000E+00, 1.298384945E+04, 3.212586292E+04, 2.562608078E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
1202, 6.201000000E+00, 1.000000000E-03, 0.000000000E+00, 1.000023437E+02, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 1.773180406E+07, 7.097880230E+10, 0.000000000E+00, 8.256821100E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.888038091E+04,-6.282761136E+03, 0.000000000E+00, 2.064205275E+04, 0.000000000E+00, 7.596275412E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.598586450E+03, 2.619756544E+03,-1.211554756E+04, 0.000000000E+00, 0.000000000E+00, 1.304577734E+04, 3.210969781E+04, 2.558514385E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
1203, 6.202000000E+00, 1.000000000E-03, 0.000000000E+00, 9.996308098E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 1.775706724E+07, 7.097883101E+10, 0.000000000E+00, 8.256822200E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.852259180E+04,-6.311835818E+03, 0.000000000E+00, 2.064205550E+04, 0.000000000E+00, 7.238480795E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.618122435E+03, 2.633101590E+03,-1.231345026E+04, 0.000000000E+00, 0.000000000E+00, 1.340357470E+04, 3.208454506E+04, 2.519910982E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
1204, 6.203000000E+00, 1.000000000E-03, 0.000000000E+00, 9.992299760E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 1.778266468E+07, 7.097885978E+10, 0.000000000E+00, 8.256823300E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.890791668E+04,-6.342307624E+03, 0.000000000E+00, 2.064205825E+04, 0.000000000E+00, 7.623800180E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.637593655E+03, 2.645875102E+03,-1.228281806E+04, 0.000000000E+00, 0.000000000E+00, 1.301825807E+04, 3.205515813E+04, 2.553010046E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
1205, 6.204000000E+00, 1.000000000E-03, 0.000000000E+00, 9.988301426E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 1.780847298E+07, 7.097888851E+10, 0.000000000E+00, 8.256824400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.895608800E+04,-6.372948078E+03, 0.000000000E+00, 2.064206100E+04, 0.000000000E+00, 7.671966005E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.657530802E+03, 2.658466785E+03,-1.214645462E+04, 0.000000000E+00, 0.000000000E+00, 1.297009500E+04, 3.204425558E+04, 2.574054486E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
1206, 6.205000000E+00, 1.000000000E-03, 0.000000000E+00, 9.984360376E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 1.783364371E+07, 7.097891739E+10, 0.000000000E+00, 8.256825500E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.857077600E+04,-6.402786735E+03, 0.000000000E+00, 2.064206375E+04, 0.000000000E+00, 7.286648504E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.675251251E+03, 2.670769775E+03,-1.223873101E+04, 0.000000000E+00, 0.000000000E+00, 1.335541525E+04, 3.203485010E+04, 2.510521704E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
1207, 6.206000000E+00, 1.000000000E-03, 0.000000000E+00, 9.980400726E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 1.785900044E+07, 7.097894638E+10, 0.000000000E+00, 8.256826600E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.876344176E+04,-6.436485799E+03, 0.000000000E+00, 2.064206650E+04, 0.000000000E+00, 7.479308762E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.692891575E+03, 2.683035646E+03,-1.212471571E+04, 0.000000000E+00, 0.000000000E+00, 1.316275774E+04, 3.200898798E+04, 2.528944375E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
1208, 6.207000000E+00, 1.000000000E-03, 0.000000000E+00, 9.976457839E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 1.788444839E+07, 7.097897522E+10, 0.000000000E+00, 8.256827700E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.877032895E+04,-6.465516400E+03, 0.000000000E+00, 2.064206925E+04, 0.000000000E+00, 7.486190448E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.711992015E+03, 2.695709350E+03,-1.217631258E+04, 0.000000000E+00, 0.000000000E+00, 1.315587880E+04, 3.198617011E+04, 2.537908140E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
