step,time,dt,m_liq,m_gas,m_sol,m_slag,E_liq,E_gas,E_sol,E_slag,P_arc,E_src_liq_arc,E_src_liq_rad,E_src_liq_chem,E_src_gas_arc,E_src_gas_rad,E_src_gas_chem,E_arc_direct_sol,E_arc_discarded,E_mc_deposit,m_melted,m_resolid,E_melt_from_solid,m_alpha_clip,E_slag_intercept,E_rad_sol,E_rad_wall,E_conv_defect,E_wall_conv,E_chem_sol,E_mc_lost,E_out_conv,E_gas_abs,E_mass_liq,m_ecs_in,E_ecs_in,m_flux_in,E_flux_in,m_fe_yield,m_fe_return,E_slag_ox,E_slag_red,E_rad_foam,E_iph_sol,E_iph_gas,E_iph_liq
2209, 4.418000000E+00, 2.000000000E-03, 5.016307180E-02, 1.952225609E+02, 6.570056244E+04, 0.000000000E+00, 3.460968673E+04, 3.996788993E+06, 8.152084827E+09, 0.000000000E+00, 8.254859800E+07, 5.706462994E-01,-3.361116000E-03, 0.000000000E+00, 9.417214985E+04, 5.162133208E+01, 0.000000000E+00, 7.092446836E+04, 0.000000000E+00, 0.000000000E+00, 1.186957305E-02, 3.222760263E-03, 1.154386063E+04, 0.000000000E+00, 0.000000000E+00,-1.106849590E+02, 6.676636388E+01, 5.450709524E+03, 0.000000000E+00, 4.365949634E+03, 0.000000000E+00,-4.827402538E+06, 5.808342124E+01, 8.067847654E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 9.746281251E+04, 9.748116652E+04,-1.835400990E+01
2210, 4.420000000E+00, 2.000000000E-03, 6.051968945E-02, 1.952225379E+02, 6.570055209E+04, 0.000000000E+00, 3.086689103E+04, 3.996812650E+06, 8.152245293E+09, 0.000000000E+00, 8.254862000E+07, 1.236059799E+00,-1.024801375E-03, 0.000000000E+00, 9.417107023E+04, 5.165756972E+01, 0.000000000E+00, 7.092492701E+04, 0.000000000E+00, 0.000000000E+00, 1.334790901E-02, 2.991291362E-03, 1.298492729E+04, 0.000000000E+00, 0.000000000E+00,-1.107349279E+02, 6.678751012E+01, 2.414178208E+03, 0.000000000E+00, 4.378071383E+03, 0.000000000E+00,-4.827760717E+06,-7.229016263E+01, 3.328141294E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 9.751978708E+04, 9.755865445E+04,-3.886737263E+01
2211, 4.422000000E+00, 2.000000000E-03, 6.932123534E-02, 1.952225244E+02, 6.570054328E+04, 0.000000000E+00, 3.838228031E+04, 3.996840752E+06, 8.152404735E+09, 0.000000000E+00, 8.254864200E+07, 1.036528898E+00,-1.363751803E-03, 0.000000000E+00, 9.417085331E+04, 5.164864462E+01, 0.000000000E+00, 7.092538745E+04, 0.000000000E+00, 0.000000000E+00, 1.508389420E-02, 6.282348313E-03, 1.467832321E+04, 0.000000000E+00, 0.000000000E+00,-1.109087053E+02, 6.678803777E+01, 4.986077718E+03, 0.000000000E+00, 4.390383299E+03, 0.000000000E+00,-4.828127408E+06,-3.433711086E+00, 1.570911148E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 9.752013933E+04, 9.756472785E+04,-4.458852689E+01
2212, 4.424000000E+00, 2.000000000E-03, 8.045269504E-02, 1.952225380E+02, 6.570053215E+04, 0.000000000E+00, 4.882130904E+04, 3.996854274E+06, 8.152562433E+09, 0.000000000E+00, 8.254866400E+07, 8.247164681E-01,-2.213284340E-03, 0.000000000E+00, 9.417023221E+04, 5.167848718E+01, 0.000000000E+00, 7.092626436E+04, 0.000000000E+00, 0.000000000E+00, 1.696422401E-02, 5.832764309E-03, 1.651388979E+04, 0.000000000E+00, 0.000000000E+00,-1.109647595E+02, 6.680637695E+01, 6.108814631E+03, 0.000000000E+00, 4.402896427E+03, 0.000000000E+00,-4.828499692E+06,-8.604456797E+01, 1.265371149E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 9.759757846E+04, 9.764612676E+04,-4.854830683E+01
2213, 4.426000000E+00, 2.000000000E-03, 9.419331572E-02, 1.952225769E+02, 6.570051841E+04, 0.000000000E+00, 6.193798567E+04, 3.996879732E+06, 8.152717884E+09, 0.000000000E+00, 8.254868600E+07, 6.307402257E-01,-3.590044906E-03, 0.000000000E+00, 9.416961526E+04, 5.166653077E+01, 0.000000000E+00, 7.092711929E+04, 0.000000000E+00, 0.000000000E+00, 1.919883312E-02, 5.458212445E-03, 1.869678524E+04, 0.000000000E+00, 0.000000000E+00,-1.111332398E+02, 6.680540451E+01, 6.358409137E+03, 0.000000000E+00, 4.415599075E+03, 0.000000000E+00,-4.828877248E+06,-7.638074740E+00, 1.153101580E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 9.758819552E+04, 9.763996460E+04,-5.176907672E+01
2214, 4.428000000E+00, 2.000000000E-03, 1.106300732E-01, 1.952225835E+02, 6.570050198E+04, 0.000000000E+00, 7.744312438E+04, 3.996923601E+06, 8.152870883E+09, 0.000000000E+00, 8.254870800E+07, 4.772884988E-01,-5.336716868E-03, 0.000000000E+00, 9.416902961E+04, 5.169183820E+01, 0.000000000E+00, 7.092790239E+04, 0.000000000E+00, 0.000000000E+00, 2.156924695E-02, 5.132489482E-03, 2.101433353E+04, 0.000000000E+00, 0.000000000E+00,-1.111823332E+02, 6.682154017E+01, 6.233599868E+03, 0.000000000E+00, 4.428498530E+03, 0.000000000E+00,-4.829271446E+06, 4.063226468E+01, 1.202465706E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 9.754492765E+04, 9.759685757E+04,-5.192991288E+01
2215, 4.430000000E+00, 2.000000000E-03, 1.297599167E-01, 1.952225646E+02, 6.570048285E+04, 0.000000000E+00, 9.522369216E+04, 3.996975342E+06, 8.153021400E+09, 0.000000000E+00, 8.254873000E+07, 3.714931020E-01,-7.359635805E-03, 0.000000000E+00, 9.416850490E+04, 5.171624835E+01, 0.000000000E+00, 7.092857690E+04, 0.000000000E+00, 0.000000000E+00, 2.394386300E-02, 4.814019490E-03, 2.333825470E+04, 0.000000000E+00, 0.000000000E+00,-1.112166835E+02, 6.683740801E+01, 6.008608739E+03, 0.000000000E+00, 4.441602907E+03, 0.000000000E+00,-4.829675343E+06, 5.357107616E+01, 1.406161675E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 9.749976103E+04, 9.754904668E+04,-4.928564978E+01
2216, 4.432000000E+00, 2.000000000E-03, 1.515595988E-01, 1.952225565E+02, 6.570046105E+04, 0.000000000E+00, 1.151833991E+05, 3.997028898E+06, 8.153169434E+09, 0.000000000E+00, 8.254875200E+07, 3.122629187E-01,-9.562391845E-03, 0.000000000E+00, 9.416805929E+04, 5.173726250E+01, 0.000000000E+00, 7.092912574E+04, 0.000000000E+00, 0.000000000E+00, 2.628193313E-02, 4.482251026E-03, 2.562878867E+04, 0.000000000E+00, 0.000000000E+00,-1.112445466E+02, 6.685152039E+01, 5.670504032E+03, 0.000000000E+00, 4.454918267E+03, 0.000000000E+00,-4.830098688E+06, 5.617206515E+01, 1.725971077E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 9.745071151E+04, 9.749539611E+04,-4.468460182E+01
2217, 4.434000000E+00, 2.000000000E-03, 1.760070786E-01, 1.952225487E+02, 6.570043660E+04, 0.000000000E+00, 1.371329673E+05, 3.997082688E+06, 8.153315048E+09, 0.000000000E+00, 8.254877400E+07, 2.934371336E-01,-1.185711004E-02, 0.000000000E+00, 9.416768823E+04, 5.175438937E+01, 0.000000000E+00, 7.092955963E+04, 0.000000000E+00, 0.000000000E+00, 2.856962927E-02, 4.122149470E-03, 2.787242380E+04, 0.000000000E+00, 0.000000000E+00,-1.112667444E+02, 6.686385423E+01, 5.256878065E+03, 0.000000000E+00, 4.468450014E+03, 0.000000000E+00,-4.830536583E+06, 5.653500401E+01, 2.095704579E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 9.740244574E+04, 9.744136305E+04,-3.891730950E+01
2218, 4.436000000E+00, 2.000000000E-03, 2.030447571E-01, 1.952225941E+02, 6.570040956E+04, 0.000000000E+00, 1.607758918E+05, 3.997136352E+06, 8.153458355E+09, 0.000000000E+00, 8.254879600E+07, 3.078675264E-01,-1.417019466E-02, 0.000000000E+00, 9.416736994E+04, 5.176873492E+01, 0.000000000E+00, 7.092990748E+04, 0.000000000E+00, 0.000000000E+00, 3.079956575E-02, 3.761887271E-03, 3.006193064E+04, 0.000000000E+00, 0.000000000E+00,-1.112840109E+02, 6.687460670E+01, 4.715992701E+03, 0.000000000E+00, 4.482203607E+03, 0.000000000E+00,-4.831000256E+06, 5.646127793E+01, 2.458639882E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 9.733914482E+04, 9.737112266E+04,-3.197784322E+01
2219, 4.438000000E+00, 2.000000000E-03, 2.325474289E-01, 1.952225923E+02, 6.570038006E+04, 0.000000000E+00, 1.857644615E+05, 3.997189742E+06, 8.153599358E+09, 0.000000000E+00, 8.254881800E+07, 3.500827654E-01,-1.644309288E-02, 0.000000000E+00, 9.416707696E+04, 5.177984361E+01, 0.000000000E+00, 7.093020225E+04, 0.000000000E+00, 0.000000000E+00, 3.296584998E-02, 3.463178192E-03, 3.219153154E+04, 0.000000000E+00, 0.000000000E+00,-1.112971676E+02, 6.688404316E+01, 4.105022012E+03, 0.000000000E+00, 4.326372464E+03, 0.000000000E+00,-4.831498778E+06, 5.620944378E+01, 2.789029098E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 9.729162978E+04, 9.731562112E+04,-2.399134092E+01
2220, 4.440000000E+00, 2.000000000E-03, 2.647751560E-01, 1.952226572E+02, 6.570034783E+04, 0.000000000E+00, 2.122029418E+05, 3.997242680E+06, 8.153737267E+09, 0.000000000E+00, 8.254884000E+07, 4.169036392E-01,-1.869399514E-02, 0.000000000E+00, 9.416678469E+04, 5.178942811E+01, 0.000000000E+00, 7.093047170E+04, 0.000000000E+00, 0.000000000E+00, 3.551473410E-02, 3.287006948E-03, 3.469436290E+04, 0.000000000E+00, 0.000000000E+00,-1.113072276E+02, 6.689250525E+01, 3.356258348E+03, 0.000000000E+00, 3.685045880E+03, 0.000000000E+00,-4.832044632E+06, 5.569684364E+01, 3.087530030E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 9.722470872E+04, 9.724023795E+04,-1.552923090E+01
2221, 4.442000000E+00, 2.000000000E-03, 2.998272421E-01, 1.952225749E+02, 6.570031278E+04, 0.000000000E+00, 2.401136305E+05, 3.997294942E+06, 8.153872227E+09, 0.000000000E+00, 8.254886200E+07, 5.069834759E-01,-2.092835492E-02, 0.000000000E+00, 9.416647402E+04, 5.179481928E+01, 0.000000000E+00, 7.093073629E+04, 0.000000000E+00, 0.000000000E+00, 3.831974312E-02, 3.267657003E-03, 3.744789461E+04, 0.000000000E+00, 0.000000000E+00,-1.113127792E+02, 6.689950981E+01, 2.579908288E+03, 0.000000000E+00, 3.329145822E+03, 0.000000000E+00,-4.832672037E+06, 5.501266692E+01, 3.362752598E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 9.720305185E+04, 9.721051512E+04,-7.463264303E+00
2222, 4.444000000E+00, 2.000000000E-03, 3.374594859E-01, 1.952226292E+02, 6.570027515E+04, 0.000000000E+00, 2.692174509E+05, 3.997346245E+06, 8.154004407E+09, 0.000000000E+00, 8.254888400E+07, 6.200962735E-01,-2.310509616E-02, 0.000000000E+00, 9.416613015E+04, 5.179776949E+01, 0.000000000E+00, 7.093101105E+04, 0.000000000E+00, 0.000000000E+00, 4.104472864E-02, 3.412484915E-03, 4.012582713E+04, 0.000000000E+00, 0.000000000E+00,-1.113133157E+02, 6.690492584E+01, 1.665641287E+03, 0.000000000E+00, 3.061090651E+03, 0.000000000E+00,-4.833413830E+06, 5.404620054E+01, 3.617687149E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 9.713945760E+04, 9.714004022E+04,-5.826264103E-01
2223, 4.446000000E+00, 2.000000000E-03, 3.774265394E-01, 1.952227036E+02, 6.570023518E+04, 0.000000000E+00, 2.992300274E+05, 3.997395675E+06, 8.154134208E+09, 0.000000000E+00, 8.254890600E+07, 7.563532111E-01,-2.518276279E-02, 0.000000000E+00, 9.416574077E+04, 5.179755041E+01, 0.000000000E+00, 7.093130817E+04, 0.000000000E+00, 0.000000000E+00, 4.368421129E-02, 3.717157717E-03, 4.272276947E+04, 0.000000000E+00, 0.000000000E+00,-1.113089616E+02, 6.690875831E+01, 6.721480804E+02, 0.000000000E+00, 3.076058027E+03, 0.000000000E+00,-4.834403597E+06, 5.221920876E+01, 3.848937842E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 9.706987008E+04, 9.706521418E+04, 4.655891985E+00
2224, 4.448000000E+00, 2.000000000E-03, 4.194799279E-01, 1.952226503E+02, 6.570019313E+04, 0.000000000E+00, 3.298525969E+05, 3.997440554E+06, 8.154261803E+09, 0.000000000E+00, 8.254892800E+07, 9.160167203E-01,-2.712266800E-02, 0.000000000E+00, 9.416529419E+04, 5.179326249E+01, 0.000000000E+00, 7.093163909E+04, 0.000000000E+00, 0.000000000E+00, 4.623295985E-02, 4.179571331E-03, 4.523356780E+04, 0.000000000E+00, 0.000000000E+00,-1.113001546E+02, 6.691112744E+01,-3.105016028E+02, 0.000000000E+00, 3.091285267E+03, 0.000000000E+00,-4.836040419E+06, 4.770672742E+01, 4.048803753E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 9.704189014E+04, 9.703375162E+04, 8.138512083E+00
2225, 4.450000000E+00, 2.000000000E-03, 4.633607982E-01, 1.952227785E+02, 6.570014925E+04, 0.000000000E+00, 3.607616462E+05, 3.997463429E+06, 8.154387301E+09, 0.000000000E+00, 8.254895000E+07, 1.099258064E+00,-2.888627994E-02, 0.000000000E+00, 9.416477827E+04, 5.178690329E+01, 0.000000000E+00, 7.093201577E+04, 0.000000000E+00, 0.000000000E+00, 4.868599873E-02, 4.805128512E-03, 4.765331320E+04, 0.000000000E+00, 0.000000000E+00,-1.112868606E+02, 6.691198102E+01,-1.396568698E+03, 0.000000000E+00, 3.106779697E+03, 0.000000000E+00,-4.841507350E+06, 2.573657562E+01, 4.208230392E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 9.697790456E+04, 9.696784807E+04, 1.005648170E+01
2226, 4.452000000E+00, 2.000000000E-03, 5.087921963E-01, 1.952239392E+02, 6.570010381E+04, 0.000000000E+00, 3.916180603E+05, 3.997163940E+06, 8.154510844E+09, 0.000000000E+00, 8.254897200E+07, 1.305807137E+00,-3.044131436E-02, 0.000000000E+00, 9.416417984E+04, 5.178335547E+01, 0.000000000E+00, 7.093245165E+04, 0.000000000E+00, 0.000000000E+00, 5.103859457E-02, 5.607196455E-03, 4.997732860E+04, 0.000000000E+00, 0.000000000E+00,-1.112691045E+02, 6.691117328E+01,-2.872423501E+03, 0.000000000E+00, 3.122548312E+03, 0.000000000E+00,-4.522579524E+06,-2.967957387E+02, 4.316549849E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 9.690418955E+04, 9.689374576E+04, 1.044379342E+01
2227, 4.454000000E+00, 2.000000000E-03, 5.554736479E-01, 1.952239537E+02, 6.570005713E+04, 0.000000000E+00, 4.089362808E+05, 3.997185790E+06, 8.154632625E+09, 0.000000000E+00, 8.254899400E+07, 2.205734240E+00,-2.841977827E-02, 0.000000000E+00, 9.416281365E+04, 5.176678403E+01, 0.000000000E+00, 7.093296229E+04, 0.000000000E+00, 0.000000000E+00, 5.328624926E-02, 6.604797653E-03, 5.220116222E+04, 0.000000000E+00, 0.000000000E+00,-1.112477154E+02, 6.690695481E+01,-6.666959056E+03, 0.000000000E+00, 3.138598767E+03, 0.000000000E+00,-4.757015907E+06, 2.368476732E+01, 6.779649210E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 9.685777277E+04, 9.686307211E+04,-5.299335178E+00
2228, 4.456000000E+00, 2.000000000E-03, 5.996170979E-01, 1.952236819E+02, 6.570001299E+04, 0.000000000E+00, 4.344923639E+05, 3.997333153E+06, 8.154753584E+09, 0.000000000E+00, 8.254901600E+07, 2.352507791E+00,-2.845318870E-02, 0.000000000E+00, 9.416210736E+04, 5.174879786E+01, 0.000000000E+00, 7.093356581E+04, 0.000000000E+00, 0.000000000E+00, 5.536305961E-02, 1.121960963E-02, 5.426049478E+04, 0.000000000E+00, 0.000000000E+00,-1.112214323E+02, 6.690267065E+01,-5.604475410E+03, 0.000000000E+00, 3.154939887E+03, 0.000000000E+00,-4.809272104E+06, 1.503546240E+02, 5.044838019E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 9.679210557E+04, 9.680108401E+04,-8.978442188E+00
2229, 4.458000000E+00, 2.000000000E-03, 6.445516596E-01, 1.952236256E+02, 6.569996805E+04, 0.000000000E+00, 4.054464522E+05, 3.997372890E+06, 8.154873355E+09, 0.000000000E+00, 8.254903800E+07, 2.501773154E+00,-2.480070247E-02, 0.000000000E+00, 9.416074542E+04, 5.173201753E+01, 0.000000000E+00, 7.093482249E+04, 0.000000000E+00, 0.000000000E+00, 5.733407741E-02, 1.239951568E-02, 5.621861465E+04, 0.000000000E+00, 0.000000000E+00,-1.111909172E+02, 6.689800600E+01, 3.963191758E+03, 0.000000000E+00, 3.171579553E+03, 0.000000000E+00,-4.828063641E+06,-5.594734753E+01, 5.631928426E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 9.690616208E+04, 9.687323301E+04, 3.292906952E+01
2230, 4.460000000E+00, 2.000000000E-03, 6.656389543E-01, 1.952235628E+02, 6.569994697E+04, 0.000000000E+00, 4.230163022E+05, 3.997424084E+06, 8.154992018E+09, 0.000000000E+00, 8.254906000E+07, 2.665493407E+00,-2.603019843E-02, 0.000000000E+00, 9.415925922E+04, 5.166540358E+01, 0.000000000E+00, 7.093618896E+04, 0.000000000E+00, 0.000000000E+00, 5.952618087E-02, 3.843888620E-02, 5.839449334E+04, 0.000000000E+00, 0.000000000E+00,-1.112847517E+02, 6.687125810E+01,-2.910676007E+01, 0.000000000E+00, 3.168713748E+03, 0.000000000E+00,-4.833960416E+06, 1.897161758E+01,-2.042992570E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 9.686330030E+04, 9.687316312E+04,-9.862817976E+00
2231, 4.462000000E+00, 2.000000000E-03, 6.906139771E-01, 1.952234467E+02, 6.569992199E+04, 0.000000000E+00, 3.969756218E+05, 3.997503639E+06, 8.155106698E+09, 0.000000000E+00, 8.254908200E+07, 2.891844206E+00,-2.485785060E-02, 0.000000000E+00, 9.415757005E+04, 5.163828875E+01, 0.000000000E+00, 7.093769578E+04, 0.000000000E+00, 0.000000000E+00, 6.175320362E-02, 3.677818075E-02, 6.060686763E+04, 0.000000000E+00, 0.000000000E+00,-1.112544516E+02, 6.686147485E+01, 7.720779255E+03, 0.000000000E+00, 2.902396932E+03, 0.000000000E+00,-4.835980849E+06, 7.419272927E+01, 1.238543843E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 9.682646633E+04, 9.683349326E+04,-7.026930726E+00
2232, 4.464000000E+00, 2.000000000E-03, 6.974388219E-01, 1.952234466E+02, 6.569991517E+04, 0.000000000E+00, 4.207779199E+05, 3.997576736E+06, 8.155218030E+09, 0.000000000E+00, 8.254910400E+07, 3.169994206E+00,-2.782732474E-02, 0.000000000E+00, 9.415571534E+04, 5.160781784E+01, 0.000000000E+00, 7.093931634E+04, 0.000000000E+00, 0.000000000E+00, 6.389461145E-02, 5.706976666E-02, 6.273825914E+04, 0.000000000E+00, 0.000000000E+00,-1.112116355E+02, 6.685074911E+01, 3.077713453E+03, 0.000000000E+00, 2.569986767E+03, 0.000000000E+00,-4.837159889E+06, 7.471393565E+01,-3.780954609E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 9.668277482E+04, 9.675983586E+04,-7.706104293E+01
2233, 4.466000000E+00, 2.000000000E-03, 7.140596055E-01, 1.952231786E+02, 6.569989855E+04, 0.000000000E+00, 4.551143844E+05, 3.997715367E+06, 8.155324493E+09, 0.000000000E+00, 8.254912600E+07, 3.540456016E+00,-3.099261178E-02, 0.000000000E+00, 9.415362529E+04, 5.157208306E+01, 0.000000000E+00, 7.094107993E+04, 0.000000000E+00, 0.000000000E+00, 6.591075875E-02, 4.928997517E-02, 6.474989070E+04, 0.000000000E+00, 0.000000000E+00,-1.111570369E+02, 6.683808918E+01, 6.418433113E+02, 0.000000000E+00, 1.928568495E+03, 0.000000000E+00,-4.838471857E+06, 1.408842914E+02, 2.890394626E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 9.657461172E+04, 9.670491592E+04,-1.303042041E+02
2234, 4.468000000E+00, 2.000000000E-03, 7.420573205E-01, 1.952229550E+02, 6.569987055E+04, 0.000000000E+00, 4.937386452E+05, 3.997833822E+06, 8.155427763E+09, 0.000000000E+00, 8.254914800E+07, 3.989398602E+00,-3.383391180E-02, 0.000000000E+00, 9.415131257E+04, 5.153244233E+01, 0.000000000E+00, 7.094298771E+04, 0.000000000E+00, 0.000000000E+00, 6.779112833E-02, 3.979341332E-02, 6.663144720E+04, 0.000000000E+00, 0.000000000E+00,-1.110951014E+02, 6.682376870E+01,-1.053963948E+03, 0.000000000E+00, 1.672243276E+03, 0.000000000E+00,-4.840774036E+06, 1.209597718E+02, 3.408745683E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 9.649593054E+04, 9.665563575E+04,-1.597052025E+02
2235, 4.470000000E+00, 2.000000000E-03, 7.798078594E-01, 1.952230680E+02, 6.569983280E+04, 0.000000000E+00, 5.328820723E+05, 3.997848198E+06, 8.155529639E+09, 0.000000000E+00, 8.254917000E+07, 4.507568819E+00,-3.617300143E-02, 0.000000000E+00, 9.414873935E+04, 5.149052348E+01, 0.000000000E+00, 7.094508676E+04, 0.000000000E+00, 0.000000000E+00, 6.953013319E-02, 3.177959435E-02, 6.837739914E+04, 0.000000000E+00, 0.000000000E+00,-1.110275542E+02, 6.680746704E+01,-2.773500018E+03, 0.000000000E+00, 1.690882867E+03, 0.000000000E+00,-4.856294241E+06, 1.750074146E+01, 5.132634433E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 9.643300429E+04, 9.660261114E+04,-1.696068516E+02
2236, 4.472000000E+00, 2.000000000E-03, 8.247148645E-01, 1.952247987E+02, 6.569978789E+04, 0.000000000E+00, 5.115048934E+05, 3.997347303E+06, 8.155631113E+09, 0.000000000E+00, 8.254919200E+07, 5.047382521E+00,-3.329946164E-02, 0.000000000E+00, 9.414589186E+04, 5.145621571E+01, 0.000000000E+00, 7.094743844E+04, 0.000000000E+00, 0.000000000E+00, 7.112282128E-02, 2.621581609E-02, 6.998281395E+04, 0.000000000E+00, 0.000000000E+00,-1.109557169E+02, 6.678891846E+01, 1.018881821E+04, 0.000000000E+00, 1.709888896E+03, 0.000000000E+00,-4.730249357E+06,-5.001622374E+02, 5.924541185E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 9.642998569E+04, 9.654727238E+04,-1.172866920E+02
2237, 4.474000000E+00, 2.000000000E-03, 8.469938811E-01, 1.952274543E+02, 6.569976561E+04, 0.000000000E+00, 4.713851230E+05, 3.996595211E+06, 8.155732795E+09, 0.000000000E+00, 8.254921400E+07, 6.381942841E+00,-3.020721962E-02, 0.000000000E+00, 9.415212866E+04, 5.141568261E+01, 0.000000000E+00, 7.093991108E+04, 0.000000000E+00, 0.000000000E+00, 7.254097711E-02, 5.026196052E-02, 7.141937340E+04, 0.000000000E+00, 0.000000000E+00,-1.108853665E+02, 6.676492728E+01, 1.126651852E+04, 0.000000000E+00, 1.729272791E+03, 0.000000000E+00,-4.867994776E+06,-7.513885408E+02,-6.790960178E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 9.630265123E+04, 9.645010597E+04,-1.474547356E+02
